Date,Link,Message
2019-09-16 18:25:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6579167014647107584,But we all know who is going to bear the fruit when mid managers succeed 🤓
2019-09-11 19:19:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6577583207519178752,I don’t know how you managed to finalize it :)
2019-09-10 12:51:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6574676203851010048,"Yes, i Heard that on Interview for scrum master"
2019-09-08 17:30:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6567018897562718208,Nicely written article 👍
2019-09-06 16:56:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6575748489215565825,"Gary, you are my God damn personal Jesus Christ of marketing! Thanks man! 🤜🤛"
2019-09-06 16:53:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6575756140620189697,"Very good illustration, thanks Mat! Did you do infographic yourself? Been trying to put some stuff together but it is god damn difficult (specially in illustrator)."
2019-09-06 04:14:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6575558028664365056,Spurious correlation.
2019-09-05 17:12:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6575077790985576448,Great 👍 article!
2019-09-04 16:43:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6574724533083746304,"I left UK, back in 2011, specifically because foreigners are not welcome. With God’s help, you will get those bludy papers :)"
2019-09-04 14:09:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6574876643905585152,Having some marbles is no longer trendy...
2019-08-28 05:51:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6571653894227755008,中国加油！
2019-08-27 13:49:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6572111531687858176,Good to have you by my side
2019-08-25 16:57:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6571315063586680832,"Have it since 2016, so does my family. Great app."
2019-08-20 08:46:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6569417206407450624,"Eddie, we both now that these objectives (customer value and so on) are path through to shareholder value. "
2019-08-17 18:14:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6567283283351212033,So in fact it could be a tribute to women rather than an intention to impose obedience. 
2019-08-17 16:12:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6567283283351212033,"My personal virtual trainer app offers me option which voice to choose (male, female), the same is with my TomTom navigation app. I have a choice which voice to choose. The same feature is available for Siri. So is there a bias after all?"
2019-08-16 11:38:00,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6568062340472942592,"Damn, he forgot to list them!... :/"
2019-08-15 16:33:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6567798108057673728,"wow, remarkable😅"
2019-08-08 12:20:31,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6565204182566088704,Job is tough 🥊 so no illusions
2019-07-18 04:52:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6557325596215566336,True story! ✊
2019-07-05 04:40:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6551437950272450560,"And finance advisor,  of course, was the only variable which you took into account when you assessed wealth of champ?"
2019-06-03 07:31:10,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6540230634076536832,"Early stage, putting together business cases"
2019-06-02 09:45:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6540884060057673728,🤜🤛
2019-05-30 11:01:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6539658048833671168,Mateusz Żeromski good point 👌
2019-05-30 10:53:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6539658048833671168,"but how about management of resources (time, money, people)?"
2019-05-24 11:42:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6537650762980356096,Change management
2019-05-24 08:55:27,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6536142644098228224,True story...
2019-05-22 13:24:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6536890411443728384,Any time)
2019-05-21 08:07:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6535929539103731712,"Jarek Spychalski ACMA, CGMA well, if you are Chinese IT specialist, yes, it’s not hard"
2019-05-21 05:34:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6535929539103731712,"Well, hard to say what they meant, perhaps it’s a mistake, perhaps it’s not"
2019-05-20 06:36:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6535961445866225665,Good luck in your new endeavor! ✊
2019-05-11 09:29:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6532592605002366976,"Rob, keep telling it to yourself. "
2019-04-30 18:45:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6528666117223780352,As if this apology is a result of change in mindset. They will still select Caucasian candidates)
2019-04-29 06:19:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6528433561400381440,"Hi Tomas, this quote has resemblance with ice water bucket. Those who don’t want to do either, will come after you)"
2019-04-22 11:06:34,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6520996888181899264,More!)
2019-04-20 11:33:25,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6524374724624084992,True story))
2019-04-19 11:45:32,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6522095485778563072,😂
2019-04-18 12:28:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6522010058417590272,"Most of the job descriptions are in English these days, maybe this is the reason :/"
2019-04-18 04:44:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6524447245281128448,Great course! Looking forward to more advanced level!
2019-04-16 05:52:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6523379836885434368,7 years?! Quite a dedication)
2019-04-15 07:33:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6523225044229849089,🤦‍♂️oh dear
2019-04-14 10:40:58,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6518622561046130688,Zero alignment with reality (Chinese folks give gadgets to kids from the moment they can hold them) 😅
2019-04-11 07:15:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6521846786569699328,"Hi Louise, what’s the primary focus of this course? Service, software or else?"
2019-04-10 19:54:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6521493544140705792,Sounds challenging but promising 👍
2019-04-09 09:47:03,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6521120159485173760,Enjoy 😉 your balanced life!)
2019-04-05 10:30:35,https://www.linkedin.com/feed/update/urn%3Ali%3AlyndaCourse%3A173884,I should recommend it to my whole team 😅
2019-04-04 07:56:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7168053792495962060,I can now say with 100% confidence that sooner or later all of us plan to quit) The question is only whether it is “sooner” or “later” 🤔
2019-04-04 07:53:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6518869671721209856,How was it? Anyone can share a feedback on such meetings?
2019-04-04 07:52:23,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6519296932257505280,Any key 🔑 messages from this course?
2019-04-03 11:40:38,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6517767700335427584,Its on my to do list. Was it good?
2019-03-27 10:57:12,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6516353420260044801,More please!)
2019-03-26 10:41:25,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6516049900831154176,Already emailed him last week. Waiting for reply 👍
2019-03-23 14:38:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6514172129888530432,I hope climate is mild and comforting :)
2019-03-21 07:50:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7691924156895865413,What is “best”? How do you assess “best”? Does “loyal” and “best” are synonyms?
2019-03-17 10:22:31,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6512782882656780288,Aliaksandr Zhukovich I’d love to see it accompanied by talk. Presentation looks great 👍
2019-03-16 08:14:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6510896426204033024,"Can't tell, haven't tried yet :/"
2019-03-15 14:45:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6510896426204033024,"Well done Paula, have you signed up for the next level?)"
2019-03-14 21:39:39,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6510831124896366592,"I’m ready to hire this guy as an SDR, what’s his email?)"
2019-03-12 10:31:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6511142107418238976,Ma man! 💪
2019-03-06 07:32:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A8902181864706185867,"But it’s not always the case. I’d say often it is not the case. You’ve got to take into account the job market. I had two resignation notices last month, both are related to the fact that other company offer simply higher compensation. As a manager (or boss) I have no influence over it. This is corporate world, you won’t get a pay rise each time a competing company approaches you."
2019-02-23 09:06:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6504965209780822016,😂 that’s what happens when there a short supply
2019-02-20 19:55:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6504039677840879616,"Absolutely fantastic event, thank you very much for invitation!"
2019-02-20 19:52:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6504071111402094593,True story 😂
2019-02-20 11:04:03,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6503466165145202688,10 years commitment! Longer than most of the marriages) 👍
2019-02-12 06:13:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6499507749519495168,Since when accountants became officers?
2019-02-06 07:23:14,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6495730177954369536,Hilarious 😂
2019-01-31 13:05:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6495954585688121344,Нет
2019-01-08 17:23:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6488076359284461568,"Apply now, now! We need you:)"
2018-11-28 05:32:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7604864360708012948,"Now you gotta think twice before you move))"
2018-09-20 13:26:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6404992067184971776,Is it done on a regular basis (sort of school approach) or more of an ad hoc style (event like)?
2018-09-20 13:06:39,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6428602897155653632,"What is your feedback on this event? Would you recommend it?"
2018-09-05 04:03:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6440489642373443584,"True story, faced identical situation with purchase of plant in Ukraine."
2018-09-04 09:07:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6441321207919845376,"Welcome to the family, brother :)"
2018-08-23 09:19:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6438212796231479296,"Guys, you are incredible!"
2018-08-09 13:41:18,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A38728-6432689916148359172,Should be more than enough
2018-08-01 13:32:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6429635002388017152,"I agree with Jeremy, Udacity is great, it's a shame they have so few business related courses."
2018-07-31 19:55:28,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6430060590932332544,Thanks for sharing!
2018-07-31 06:17:28,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6429644842321698816,I always thought it is a mission impossible :)
2018-06-15 09:12:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6412210178422345728,It’s a great idea and don’t give up on China!:)
2018-06-03 13:31:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6408544193936912384,True story
2018-05-28 10:11:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6406597297119076352,"Brian is a legend, love his trainings"
2018-02-25 07:40:37,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6373068474675224576,"I shall run my first half marathon in April and this one is already hard enough so when I see people who run full marathon, I just want to shake hand. Keep going (running)!"
2018-02-05 18:52:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6365829577146712064,加油
2017-12-03 09:46:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6342425190739386369,That was my initial though (some sort of spurious correlation between amount of rainfall in US and inflation Australia)
2017-12-03 09:36:28,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6342425190739386369,You can go short and make some money ;)
2017-12-01 18:50:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6342425190739386369,"Eddie, you are on top of it, as always. Thanks!"
2017-10-17 17:47:08,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6326008064759644160,Ещё один? Скоро будет армия менеджеров
2017-09-04 07:39:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6310267458452226048,失败不是倒下，但拒绝起床。👍
2017-08-07 05:54:37,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6298575691604594688,Well done and welcome to the family of ACCA members :)
2017-08-02 16:08:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6297096876592238592,"I was looking for a job in China, so contacted 100 or so people, got 4 responses and 1 offer. It's hard to get through, especially if people visit their profile once a month :/"
2017-07-17 05:28:57,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7278465527703615660,"Often I heard - \"it doesn't matter\" (as a reply to \"thank you\"), \"good morning\" at any time of the day (and night), use of \"he\" and \"she\" interchangeably :)
Great article, Oliver!"
2017-03-22 07:49:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6249988360396378112,"Edie, can I also have it, please? Thanks!"
2017-02-07 06:13:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6230276272098983936,"Я спортсмен, ем 5-6 раз в день. Получил бы такое письмо и компания осталась бы без финдира."
2017-02-03 12:32:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6232939322484629504,No presence in China?
2016-08-17 11:30:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6168588151334977536,"Trust me, sometimes first question comes from CEO and that's unfortunate"
2015-12-01 11:50:29,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6077091329622450178,"Here, here!"
2015-05-17 18:55:22,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6004697872388362241,Congrats!
2014-12-11 12:18:39,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5943711195440631808,I think in Poland it is close to China :)
2014-10-10 05:50:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5924246658517848064,Trumpet is a style! Good choice!
2014-03-11 15:49:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5845998306282438656,All the best in new role!
2014-03-11 15:48:42,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A57518848-5846518515107930114,All the best in new role!
2013-12-10 19:12:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5816094999250472960,That was my first job in London! Good start!
2013-12-10 19:12:12,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A173855253-5816242447998554112,That was my first job in London! Good start!
2013-10-14 21:22:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A249471231875531003,You are still around?!? Congratulations!
2013-10-14 21:21:34,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A147123187-5795629265890328576,You are still around?!? Congratulations!
2013-10-11 13:49:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A249564848505531002,You are still around!?! Happy anniversary!!!
2013-10-11 13:48:40,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A156484850-5794428064289017858,You are still around!?! Happy anniversary!!!
2013-05-02 20:08:22,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A115519601-237657540,"Well done, you!"
2012-09-21 15:38:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5654675366363553793,"Hi Chad, when will we try ourselves at working with Hyperion? (Any time soon?)"
2012-09-21 15:38:34,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A62514386-166787594,"Hi Chad, when will we try ourselves at working with Hyperion? (Any time soon?)"
